"Sp","Rep","Trtmt","HDate","ExpTray","Tray","Row","Col","Survival","Height","Branches","Lvs","WetWt","DryWt","WetLWt","DryLWt","Notes","WaterWt","LWaterWt","Analysis","X","X.1","X.2","logHeight","sqrtHeight","rankHeight","LogBranches","sqrtBranches","rankBranches","LogLvs","sqrtLvs","rankLvs","LogWetWt","sqrtWetWt","rankWetWt","LogDryWt","sqrtDryWt","rankDryWt","LogWetLWt","sqrtWetLWt","rankWetLWt","LogDryLWt","sqrtDryLWt","rankDryLWt","LogWaterWt","sqrtWaterWt","rankWaterWt","LogLWaterWt","sqrtLWaterWt","rankLWaterWt","WatC","LogWatC","sqrtWatC","rankWatC","LWatC","LogLWatC","sqrtLWatC","rankLWatC"
"Basil","3","1","22-Aug-16","43","5","7","4","1",33.6,10,26,13.69,1.14,7.74,0.54,"",12.55,7.2,3,NA,NA,NA,1.53907609879278,5.83952052826257,714.5,1.04139268515823,3.24037034920393,705,1.43136376415899,5.1478150704935,669,1.16702179579026,3.76696164036747,1070,0.330413773349191,1.28062484748657,941,0.941511432634403,2.87054001888146,1095,0.187520720836463,1.01980390271856,922,1.13193929521042,3.61247837363769,1067.5,0.913813852383717,2.77488738510232,1090.5,91.672753834916,1.96695206857348,9.60066423925532,714,93.0232558139535,1.97323528575409,9.6707422576529,637.5
"Basil","3","1","22-Aug-16","43","5","8","1","1",31.5,12,36,8.85,0.93,5.4,0.37,"",7.92,5.03,3,NA,NA,NA,1.51188336097887,5.65685424949238,638.5,1.11394335230684,3.53553390593274,1006.5,1.56820172406699,6.04152298679729,1014.5,0.993436230497612,3.05777697028413,645,0.285557309007774,1.19582607431014,796.5,0.806179973983887,2.42899156029822,787,0.136720567156407,0.932737905308881,682.5,0.950364854376123,2.90172362570938,630,0.780317312140151,2.35159520326097,789.5,89.4915254237288,1.95660790921576,9.48638632060327,504,93.1481481481482,1.973811782059,9.67719732919342,644
"Basil","3","1","22-Aug-16","43","5","8","2","1",32.9,12,38,11.33,1.26,7.48,0.62,"",10.07,6.86,3,NA,NA,NA,1.53019969820308,5.77927331071996,688,1.11394335230684,3.53553390593274,1006.5,1.5910646070265,6.20483682299543,1076.5,1.09096307659573,3.43947670438397,885,0.354108439147401,1.32664991614216,1012,0.928395852256714,2.82488937836511,1074.5,0.209515014542631,1.05830052442584,1003.5,1.04414762087872,3.25115364140177,841.5,0.895422546039408,2.71293199325011,1063.5,88.8790820829656,1.95365862840732,9.45405109373572,443,91.7112299465241,1.96713234264955,9.60266785568074,533
"Basil","3","1","22-Aug-16","43","5","8","3","1",38.7,10,30,11.54,0.57,5.69,0.13,"",10.97,5.56,3,NA,NA,NA,1.59879050676312,6.26099033699941,950,1.04139268515823,3.24037034920393,705,1.49136169383427,5.52268050859363,813,1.0982975364947,3.46987031457949,908,0.195899652409234,1.03440804327886,506.5,0.825426117767823,2.48797106092495,825.5,0.0530784434834197,0.793725393319377,364.5,1.07809415040641,3.38673884437522,946.5,0.81690383937566,2.46170672501823,869.5,95.0606585788562,1.98254555977726,9.77551321306744,969,97.7152899824253,1.99438442562514,9.91036275735784,934
"Basil","3","1","22-Aug-16","43","5","8","4","1",30.7,8,19,9.12,0.72,5.33,0.24,"",8.4,5.09,3,NA,NA,NA,1.50105926221775,5.58569601750758,620.5,0.954242509439325,2.91547594742265,388,1.30102999566398,4.41588043316392,468,1.00518051250378,3.10161248385416,669,0.235528446907549,1.10453610171873,639.5,0.801403710017355,2.41453929352993,770.5,0.0934216851622351,0.860232526704263,506,0.973127853599699,2.98328677803526,672,0.784617292632875,2.36431808350738,801,92.1052631578947,1.96897423195689,9.62316284585763,750.5,95.4971857410882,1.98451464769676,9.79781535553147,820
"Basil","3","2","22-Aug-16","44","1","1","1","1",40.3,10,27,10.85,0.63,4.56,0.17,"",10.22,4.39,3,NA,NA,NA,1.6159500516564,6.38748776906852,1029.5,1.04139268515823,3.24037034920393,705,1.44715803134222,5.24404424085076,702.5,1.07371835034612,3.3689761055846,837,0.212187604403958,1.06301458127346,564,0.745074791582057,2.2494443758404,631.5,0.0681858617461616,0.818535277187245,409,1.04999285692014,3.27414110874898,860.5,0.731588765186739,2.2113344387496,656,94.1935483870968,1.97860751566569,9.73106101034706,903,96.2719298245614,1.98798753213789,9.83727247892227,861
"Basil","3","2","22-Aug-16","44","1","1","2","1",39.7,6,28,10.61,0.29,5.06,0.1,"",10.32,4.96,3,NA,NA,NA,1.60959440922522,6.34034699365894,1000,0.845098040014257,2.54950975679639,173.5,1.46239799789896,5.33853912601566,735,1.06483221973857,3.33316666249979,817.5,0.110589710299249,0.888819441731559,234,0.782472624166286,2.35796522451032,721.5,0.0413926851582251,0.774596669241483,333.5,1.05384642685225,3.28937684067971,871.5,0.775246259740236,2.33666428910958,778,97.2667295004713,1.99240650216443,9.88770597765079,1102,98.0237154150198,1.99573921722844,9.92591131408193,952
"Basil","3","2","22-Aug-16","44","1","1","3","1",39.5,12,35,10.54,0.9,5.82,0.31,"",9.64,5.51,3,NA,NA,NA,1.60745502321467,6.32455532033676,991,1.11394335230684,3.53553390593274,1006.5,1.55630250076729,5.95818764390649,983.5,1.06220580881971,3.32264954516723,808,0.278753600952829,1.18321595661992,774,0.833784374656479,2.51396101799531,849,0.117271295655764,0.9,595.5,1.02694162795903,3.18433666561813,794.5,0.813580988568192,2.45153013442625,860.5,91.46110056926,1.9659590585625,9.58963505923244,682,94.6735395189003,1.98079184133057,9.75569267242979,761
"Basil","3","2","22-Aug-16","44","1","1","4","1",34.5,6,20,7.3,0.04,3.11,0.001,"",7.26,3.109,3,NA,NA,NA,1.55022835305509,5.91607978309962,754,0.845098040014257,2.54950975679639,173.5,1.32221929473392,4.52769256906871,493,0.919078092376074,2.79284800875379,528,0.0170333392987804,0.734846922834953,97.5,0.613841821876069,1.9,405,0.000434077479318593,0.707813534767456,115.5,0.916980047320382,2.78567765543682,581,0.613736141261871,1.89973682387851,461,99.4520547945205,2.00195882487515,9.99760245231428,1170,99.967845659164,2.0041830898606,10.0233649868277,1140
"Basil","3","2","22-Aug-16","44","1","2","1","1",35.4,10,36,9.1,0.79,4.83,0.37,"",8.31,4.46,3,NA,NA,NA,1.56110138364906,5.9916608715781,802,1.04139268515823,3.24037034920393,705,1.56820172406699,6.04152298679729,1014.5,1.00432137378264,3.09838667696593,665.5,0.252853030979893,1.13578166916005,697,0.765668554759014,2.30867927612304,680.5,0.136720567156407,0.932737905308881,682.5,0.968949680981343,2.96816441593117,660,0.737192642704737,2.22710574513201,675.5,91.3186813186813,1.96528959238758,9.58220649530583,672.5,92.3395445134576,1.97006567724579,9.63532794010964,585
"Basil","3","2","22-Aug-16","44","1","2","2","1",41.6,12,39,11.71,1.42,6.13,0.67,"",10.29,5.46,3,NA,NA,NA,1.62940959910272,6.48845127900333,1068.5,1.11394335230684,3.53553390593274,1006.5,1.60205999132796,6.28490254498827,1105,1.10414555055401,3.49428104193123,925,0.383815365980431,1.3856406460551,1090,0.853089529851866,2.57487863791675,904,0.222716471147583,1.0816653826392,1050.5,1.05269394192497,3.28481354113137,866,0.810232517995084,2.44131112314674,855.5,87.8736122971819,1.94877283256897,9.40072403047669,360,89.0701468189233,1.95458087066644,9.46415061265,360
"Basil","3","2","22-Aug-16","44","1","2","3","1",34.3,6,16,7.88,0.4,3.92,0.09,"",7.48,3.83,3,NA,NA,NA,1.54777470538782,5.89915248150105,747,0.845098040014257,2.54950975679639,173.5,1.23044892137827,4.06201920231798,396,0.948412965778601,2.89482296522603,566,0.146128035678238,0.948683298050514,331,0.69196510276736,2.10237960416286,535,0.0374264979406237,0.768114574786861,321,0.928395852256714,2.82488937836511,600,0.683947130751512,2.08086520466848,570,94.9238578680203,1.98192663690794,9.76851359563062,963,97.7040816326531,1.99433511208085,9.90979725487121,933
"Basil","3","2","22-Aug-16","44","1","2","4","1",40.6,14,40,12.89,1.31,7.14,0.6,"",11.58,6.54,3,NA,NA,NA,1.61909333062674,6.41092816992984,1040,1.17609125905568,3.80788655293195,1176.5,1.61278385671974,6.36396103067893,1126.5,1.14270224573762,3.6592348927064,1032.5,0.363611979892144,1.34536240470737,1033.5,0.910624404889201,2.76405499221705,1042.5,0.204119982655925,1.04880884817015,986.5,1.09968064110925,3.47562943939655,1009,0.877371345869774,2.65329983228432,1027,89.8370830100853,1.95826317956615,9.50458221123292,539,91.5966386554622,1.96659522167243,9.59669936256535,526
"Basil","3","2","22-Aug-16","44","1","3","1","1",36.3,12,30,12.24,1.22,7.22,0.63,"",11.02,6.59,3,NA,NA,NA,1.57170883180869,6.06630035524124,842.5,1.11394335230684,3.53553390593274,1006.5,1.49136169383427,5.52268050859363,813,1.12188798510368,3.56931365951495,986,0.346352974450639,1.3114877048604,994,0.91487181754005,2.77848879788996,1045.5,0.212187604403958,1.06301458127346,1013,1.07990446766672,3.39411254969543,951.5,0.88024177589548,2.66270539113887,1035,90.0326797385621,1.95919732729168,9.51486624911575,566,91.2742382271468,1.96508046855085,9.57988717194241,505
"Basil","3","2","22-Aug-16","44","1","3","4","1",39.5,10,22,10.83,1.08,5.94,0.55,"",9.75,5.39,3,NA,NA,NA,1.60745502321467,6.32455532033676,991,1.04139268515823,3.24037034920393,705,1.36172783601759,4.74341649025257,540,1.07298474462793,3.36600653594137,835,0.318063334962762,1.25698050899765,898,0.841359470454855,2.5377155080899,871,0.190331698170291,1.02469507659596,932,1.03140846425162,3.20156211871642,802,0.8055008581584,2.42693221990232,839.5,90.0277008310249,1.95917357350117,9.51460460718284,564,90.7407407407407,1.96256224242685,9.55200192319603,460.5
"Basil","3","2","22-Aug-16","44","1","4","1","1",31.3,10,32,10.06,0.74,6.16,0.22,"",9.32,5.94,3,NA,NA,NA,1.5092025223311,5.63914887194867,633,1.04139268515823,3.24037034920393,705,1.51851393987789,5.70087712549569,887,1.04375512696868,3.24961536185438,755.5,0.2405492482826,1.113552872566,651,0.854913022307856,2.58069758011279,909.5,0.0863598306747482,0.848528137423857,479.5,1.01367969729119,3.13368792319848,762.5,0.841359470454855,2.5377155080899,931.5,92.6441351888668,1.97148058326096,9.6511209291391,789,96.4285714285714,1.98868633464222,9.84523089767688,868
"Basil","3","2","22-Aug-16","44","1","4","3","1",42.7,13,44,13.44,1.32,7.64,0.6,"",12.12,7.04,3,NA,NA,NA,1.64048143697042,6.57267069006199,1111.5,1.14612803567824,3.67423461417477,1130.5,1.65321251377534,6.67083203206317,1183.5,1.15956719323362,3.73363094051889,1059.5,0.3654879848909,1.3490737563232,1036,0.936513742478893,2.85306852353742,1087,0.204119982655925,1.04880884817015,986.5,1.11793383503964,3.55246393366632,1048.5,0.905256048748451,2.7459060435492,1082,90.1785714285714,1.95989278346203,9.5225296759092,578,92.1465968586388,1.96916699243126,9.62531022142345,567
"Basil","3","2","22-Aug-16","44","1","5","1","1",43.6,10,51,13.68,0.79,6.93,0.5,"",12.89,6.43,3,NA,NA,NA,1.64933485871214,6.6407830863536,1140,1.04139268515823,3.24037034920393,705,1.7160033436348,7.17635004720366,1226,1.16672605558005,3.76563407675255,1069,0.252853030979893,1.13578166916005,697,0.899273187317604,2.7258026340878,1017.5,0.176091259055681,1,870,1.14270224573762,3.6592348927064,1082,0.870988813760575,2.63248931621764,1008,94.2251461988304,1.97875164810428,9.73268442922252,905,92.7849927849928,1.9721333493375,9.65841564569432,624
"Basil","3","2","22-Aug-16","44","1","5","2","1",35.4,2,20,11.97,0.39,6.31,0.1,"",11.58,6.21,3,NA,NA,NA,1.56110138364906,5.9916608715781,802,0.477121254719662,1.58113883008419,36,1.32221929473392,4.52769256906871,493,1.11293997608408,3.53128871660192,956,0.143014800254095,0.94339811320566,319.5,0.86391737695786,2.60959767013998,934,0.0413926851582251,0.774596669241483,333.5,1.09968064110925,3.47562943939655,1009,0.857935264719429,2.59036676939772,980.5,96.7418546365915,1.99008057544104,9.8611284666914,1074,98.4152139461173,1.99745285147223,9.94561279892382,971
"Basil","3","2","22-Aug-16","44","1","5","3","1",34.3,12,26,9.68,0.97,5.25,0.39,"",8.71,4.86,3,NA,NA,NA,1.54777470538782,5.89915248150105,747,1.11394335230684,3.53553390593274,1006.5,1.43136376415899,5.1478150704935,669,1.02857125269254,3.19061122670876,722,0.294466226161593,1.21243556529821,819,0.795880017344075,2.39791576165636,751,0.143014800254095,0.94339811320566,706.5,0.987219229908005,3.0347981810987,703.5,0.767897616018091,2.31516738055805,754.5,89.9793388429752,1.95894277643886,9.51206280692969,558,92.5714285714286,1.97114325997753,9.64735344907755,602
"Basil","3","2","22-Aug-16","44","1","5","4","1",35.7,12,36,10.07,1.04,5.83,0.5,"",9.03,5.33,3,NA,NA,NA,1.56466606425209,6.01664358259653,822,1.11394335230684,3.53553390593274,1006.5,1.56820172406699,6.04152298679729,1014.5,1.04414762087872,3.25115364140177,758.5,0.309630167425899,1.24096736459909,871.5,0.834420703681533,2.51594912508182,851,0.176091259055681,1,870,1.00130093302042,3.08706980808663,730.5,0.801403710017355,2.41453929352993,834,89.6722939424032,1.95747460320016,9.49590932677872,523,91.4236706689537,1.965783212826,9.58768327954953,515
"Basil","3","2","22-Aug-16","44","1","6","1","1",38.6,14,4,16.15,1.57,9.06,0.84,"",14.58,8.22,3,NA,NA,NA,1.59769518592551,6.25299928034539,945,1.17609125905568,3.80788655293195,1176.5,0.698970004336019,2.12132034355964,8,1.23426412437879,4.08044115262063,1149,0.409933123331295,1.43874945699382,1136,1.00259798071991,3.09192496674806,1166,0.264817823009536,1.15758369027902,1161,1.19256745333655,3.88329756778952,1143,0.964730921053629,2.95296461204668,1157,90.2786377708978,1.9603691501109,9.52778241622351,589,90.728476821192,1.96250418197763,9.55135994616432,458
"Basil","3","2","22-Aug-16","44","1","6","2","1",36.3,8,22,8.08,0.3,3.9,0.02,"",7.78,3.88,3,NA,NA,NA,1.57170883180869,6.06630035524124,842.5,0.954242509439325,2.91547594742265,388,1.36172783601759,4.74341649025257,540,0.958085848521085,2.92916370317536,580,0.113943352306837,0.894427190999916,240.5,0.690196080028514,2.0976176963403,531.5,0.00860017176191757,0.721110255092798,247.5,0.943494515906103,2.87749891398763,620,0.688419822002711,2.09284495364563,579,96.2871287128713,1.98805538601616,9.83804496395861,1047,99.4871794871795,2.0021106564516,9.99935895381196,1021
"Basil","3","2","22-Aug-16","44","1","6","3","1",39.7,3,28,11.34,0.48,5.06,0.13,"",10.86,4.93,3,NA,NA,NA,1.60959440922522,6.34034699365894,1000,0.602059991327962,1.87082869338697,50.5,1.46239799789896,5.33853912601566,735,1.09131515969722,3.44093010681705,886.5,0.170261715394957,0.989949493661167,414,0.782472624166286,2.35796522451032,721.5,0.0530784434834197,0.793725393319377,364.5,1.07408468902824,3.37045990927054,931.5,0.773054693364263,2.33023603954621,767.5,95.7671957671958,1.98572815573976,9.81158477348057,1022,97.4308300395257,1.99313114740446,9.89600070935354,925
"Basil","3","2","22-Aug-16","44","1","7","4","1",30,12,33,9.16,0.96,5.76,0.46,"",8.2,5.3,3,NA,NA,NA,1.49136169383427,5.52268050859363,584,1.11394335230684,3.53553390593274,1006.5,1.53147891704226,5.78791845139511,925.5,1.0068937079479,3.10805405358401,676,0.292256071356476,1.20830459735946,813.5,0.829946695941636,2.50199920063936,839,0.164352855784437,0.979795897113271,808.5,0.963787827345555,2.94957624075052,650.5,0.799340549453582,2.40831891575846,830.5,89.5196506550218,1.95674286920128,9.48786860443492,509,92.0138888888889,1.96854780250491,9.61841405268503,555
"Basil","3","2","22-Aug-16","44","1","8","1","1",32.2,10,29,11.57,0.93,6.28,0.37,"",10.64,5.91,3,NA,NA,NA,1.52113808370404,5.71839138219832,656.5,1.04139268515823,3.24037034920393,705,1.47712125471966,5.43139024560011,768,1.09933527768596,3.47419055320804,911,0.285557309007774,1.19582607431014,796.5,0.862131379313037,2.60384331325831,931,0.136720567156407,0.932737905308881,682.5,1.06595298031387,3.33766385365573,911.5,0.839478047374198,2.53179778023443,924,91.961970613656,1.96830532134537,9.61571477393418,741,94.1082802547771,1.97821832884503,9.72667878850623,728
"Basil","3","2","22-Aug-16","44","1","8","2","1",36.1,12,34,10.88,1,6.59,0.38,"",9.88,6.21,3,NA,NA,NA,1.56937390961505,6.04979338490167,832.5,1.11394335230684,3.53553390593274,1006.5,1.54406804435028,5.87367006223537,955.5,1.07481644064517,3.3734255586866,839,0.301029995663981,1.22474487139159,838,0.88024177589548,2.66270539113887,976.5,0.139879086401236,0.938083151964686,696,1.03662889536216,3.2218007387174,816.5,0.857935264719429,2.59036676939772,980.5,90.8088235294118,1.96288442222505,9.55556505547483,638,94.2336874051593,1.97879060034094,9.73312320918416,736
"Basil","3","2","22-Aug-16","44","1","8","3","1",32.7,10,32,8.05,0.78,3.89,0.16,"",7.27,3.73,3,NA,NA,NA,1.52762990087134,5.76194411635517,679.5,1.04139268515823,3.24037034920393,705,1.51851393987789,5.70087712549569,887,0.956648579205203,2.92403830344269,577,0.250420002308894,1.13137084989848,685,0.68930885912362,2.0952326839757,528,0.0644579892269184,0.812403840463596,396,0.917505509552547,2.78747197295327,584.5,0.674861140737812,2.05669638012031,558,90.3105590062112,1.96052100155379,9.52945743503853,592,95.8868894601542,1.98626501316705,9.8176824892718,838
"Basil","3","2","22-Aug-16","44","1","8","4","1",34.1,11,40,8.4,1.04,4.39,0.45,"",7.36,3.94,3,NA,NA,NA,1.54530711646582,5.8821764679411,734,1.07918124604762,3.39116499156263,880.5,1.61278385671974,6.36396103067893,1126.5,0.973127853599699,2.98328677803526,604.5,0.309630167425899,1.24096736459909,871.5,0.731588765186739,2.2113344387496,606,0.161368002234975,0.974679434480896,790.5,0.922206277439016,2.80356915377524,593,0.693726948923647,2.10713075057055,588,87.6190476190476,1.94752707839685,9.38717463452383,334,89.749430523918,1.95784390840682,9.49997002752735,404
"Basil","3","2","22-Aug-16","45","2","2","3","1",35.6,12,32,11.87,1.09,6.51,0.37,"",10.78,6.14,3,NA,NA,NA,1.56348108539441,6.00832755431992,816,1.11394335230684,3.53553390593274,1006.5,1.51851393987789,5.70087712549569,887,1.10957854690439,3.51710107901379,939,0.320146286111054,1.26095202129185,908,0.875639937004168,2.64764045897475,967,0.136720567156407,0.932737905308881,682.5,1.07114529045108,3.35857112474933,925.5,0.853698211776174,2.57681974534503,966,90.8171861836563,1.96292397930741,9.5560026257665,639,94.3164362519201,1.97916779631543,9.73737317000433,741
"Basil","3","2","22-Aug-16","45","2","3","2","1",34.9,10,26,11.03,0.81,5.29,0.34,"",10.22,4.95,3,NA,NA,NA,1.55509444857832,5.94978991225741,767.5,1.04139268515823,3.24037034920393,705,1.43136376415899,5.1478150704935,669,1.08026562733984,3.39558536926993,850,0.257678574869184,1.14455231422596,716,0.798650645445269,2.40624188310319,761,0.127104798364808,0.916515138991168,642,1.04999285692014,3.27414110874898,860.5,0.77451696572855,2.33452350598575,772.5,92.6563916591115,1.97153742151435,9.65175588476581,790,93.5727788279773,1.97576615008024,9.6991122700986,685
"Basil","3","2","22-Aug-16","45","2","3","4","1",36.3,4,15,8.88,0.37,3.94,0.07,"",8.51,3.87,3,NA,NA,NA,1.57170883180869,6.06630035524124,842.5,0.698970004336019,2.12132034355964,75.5,1.20411998265592,3.93700393700591,369.5,0.994756944587628,3.06267856622271,647.5,0.136720567156407,0.932737905308881,301.5,0.693726948923647,2.10713075057055,540,0.0293837776852097,0.754983443527075,299,0.978180516937414,3.00166620396073,682,0.687528961214634,2.09045449603669,576,95.8333333333333,1.98602488200669,9.81495457622364,1026,98.2233502538071,1.99661388680193,9.93596247244358,961
"Basil","3","2","22-Aug-16","45","2","4","2","1",43.7,6,30,11.49,0.45,4.93,0.22,"",11.04,4.71,3,NA,NA,NA,1.65030752313194,6.64830805543787,1142.5,0.845098040014257,2.54950975679639,173.5,1.49136169383427,5.52268050859363,813,1.09656243837414,3.46265793863616,904,0.161368002234975,0.974679434480896,377,0.773054693364263,2.33023603954621,702,0.0863598306747482,0.848528137423857,479.5,1.08062648692181,3.39705755029261,956,0.756636108245848,2.28254244210267,709.5,96.0835509138381,1.98714565264221,9.82769306164158,1038,95.5375253549696,1.98469616191114,9.79987374178716,823
"Basil","3","2","22-Aug-16","45","2","4","3","1",42.4,8,25,10.71,0.87,5.33,0.3,"",9.84,5.03,3,NA,NA,NA,1.63748972951251,6.54980915752513,1104.5,0.954242509439325,2.91547594742265,388,1.41497334797082,5.04975246918104,635.5,1.06855689507236,3.34813380855664,827,0.271841606536499,1.17046999107196,756.5,0.801403710017355,2.41453929352993,770.5,0.113943352306837,0.894427190999916,581,1.03502928220237,3.21558703816271,813,0.780317312140151,2.35159520326097,789.5,91.8767507002801,1.96790701317299,9.61128246907145,728,94.3714821763602,1.97941853209456,9.74019928832877,746
"Basil","3","2","22-Aug-16","45","2","5","1","1",41.5,16,52,13.33,1.98,6.76,0.82,"",11.35,5.94,3,NA,NA,NA,1.62838893005031,6.48074069840786,1064.5,1.23044892137827,4.06201920231798,1229.5,1.72427586960079,7.24568837309472,1229.5,1.15624619039734,3.71887079635741,1054,0.474216264076255,1.57480157480236,1215,0.889861721258188,2.6944387170615,994,0.260071387985075,1.14891252930761,1144,1.09166695759568,3.4423828956117,987,0.841359470454855,2.5377155080899,931.5,85.1462865716429,1.93523656145668,9.25452789566507,190,87.8698224852071,1.94875431267899,9.40052245809812,300
"Basil","3","2","22-Aug-16","45","2","5","2","1",36,10,24,7.85,0.73,3.84,0.23,"",7.12,3.61,3,NA,NA,NA,1.56820172406699,6.04152298679729,830,1.04139268515823,3.24037034920393,705,1.39794000867204,4.94974746830583,601,0.946943270697825,2.88963665535998,563.5,0.238046103128795,1.10905365064094,645,0.684845361644412,2.08326666559997,517.5,0.0899051114393979,0.854400374531753,491,0.909556029241175,2.76043474836845,568,0.663700925389648,2.02731349327133,534,90.7006369426752,1.96237235224285,9.54990245723354,626,94.0104166666667,1.97777122268727,9.72164680836877,721
"Basil","3","2","22-Aug-16","45","2","5","3","1",30.6,4,14,4.58,0.1,1.81,0.001,"",4.48,1.809,3,NA,NA,NA,1.4996870826184,5.57673739743947,614.5,0.698970004336019,2.12132034355964,75.5,1.17609125905568,3.80788655293195,330.5,0.746634198937579,2.25388553391693,326.5,0.0413926851582251,0.774596669241483,124,0.44870631990508,1.51986841535707,107.5,0.000434077479318593,0.707813534767456,115.5,0.738780558484369,2.23159136044214,376.5,0.448551739201578,1.51953940389843,157.5,97.8165938864629,1.99482988009572,9.91547244897906,1117,99.9447513812155,2.00408374274043,10.022212898418,1087.5
"Basil","3","2","22-Aug-16","45","2","5","4","1",40.3,6,20,11.37,0.79,5.27,0.32,"",10.58,4.95,3,NA,NA,NA,1.6159500516564,6.38748776906852,1029.5,0.845098040014257,2.54950975679639,173.5,1.32221929473392,4.52769256906871,493,1.09236969962912,3.44528663539044,891.5,0.252853030979893,1.13578166916005,697,0.797267540830716,2.40208242989286,757.5,0.12057393120585,0.905538513813742,611.5,1.06370855939142,3.32866339541865,904,0.77451696572855,2.33452350598575,772.5,93.051890941073,1.97336753159313,9.67222264741011,821,93.9278937381404,1.97739384484635,9.71740159395198,712
"Basil","3","2","22-Aug-16","46","3","1","2","1",49.4,12,49,13.32,0.87,5.45,0.5,"",12.45,4.95,3,NA,NA,NA,1.70243053644553,7.06399320497974,1224,1.11394335230684,3.53553390593274,1006.5,1.69897000433602,7.03562363973514,1213.5,1.15594301797184,3.71752605908822,1053,0.271841606536499,1.17046999107196,756.5,0.809559714635268,2.43926218353009,791,0.176091259055681,1,870,1.12872228433843,3.59861084308932,1063,0.77451696572855,2.33452350598575,772.5,93.4684684684685,1.97528687459105,9.69373346386564,851,90.8256880733945,1.96296419130929,9.55644746092367,468
"Basil","3","2","22-Aug-16","46","3","1","4","1",48,9,29,13.84,0.77,6.47,0.31,"",13.07,6.16,3,NA,NA,NA,1.69019608002851,6.96419413859206,1216,1,3.08220700148449,528.5,1.47712125471966,5.43139024560011,768,1.17143390094301,3.7868192457523,1074,0.247973266361807,1.12694276695846,674,0.873320601815399,2.64007575648882,955,0.117271295655764,0.9,595.5,1.14829409743475,3.68374809127877,1088,0.854913022307856,2.58069758011279,971.5,94.4364161849711,1.9797141224025,9.74353201795792,927,95.2086553323029,1.98321414474017,9.78308005345469,797
"Basil","3","2","22-Aug-16","46","3","5","4","1",28.1,10,38,12.09,1.61,7.87,0.92,"",10.48,6.95,3,NA,NA,NA,1.46389298898591,5.34789678284837,524,1.04139268515823,3.24037034920393,705,1.5910646070265,6.20483682299543,1076.5,1.11693964655076,3.54823899984203,967.5,0.416640507338281,1.4525839046334,1144.5,0.947923619831726,2.89309522829789,1101,0.28330122870355,1.1916375287813,1189.5,1.05994188806195,3.31360830515618,892.5,0.90036712865647,2.72946881279124,1071,86.6832092638544,1.94291643689846,9.33719493551754,268,88.3100381194409,1.95090027473263,9.42390779451077,326
"Basil","3","2","22-Aug-16","46","3","6","1","1",31.3,12,39,9.69,1.15,5.53,0.51,"",8.54,5.02,3,NA,NA,NA,1.5092025223311,5.63914887194867,633,1.11394335230684,3.53553390593274,1006.5,1.60205999132796,6.28490254498827,1105,1.02897770520878,3.19217793990247,725.5,0.332438459915605,1.28452325786651,949,0.814913181275074,2.45560583156173,802.5,0.178976947293169,1.00498756211209,885.5,0.979548374704095,3.00665927567458,684,0.779596491257824,2.34946802489415,786.5,88.1320949432404,1.95003411421543,9.41446201029249,378,90.7775768535262,1.962736587102,9.55392991671627,465
"Basil","3","2","22-Aug-16","46","3","6","2","1",31.9,10,36,7.52,0.98,4.02,0.4,"",6.54,3.62,3,NA,NA,NA,1.51719589794997,5.69209978830308,649,1.04139268515823,3.24037034920393,705,1.56820172406699,6.04152298679729,1014.5,0.9304395947667,2.83196045170126,539.5,0.296665190261531,1.21655250605964,825,0.700703717145019,2.12602916254693,550.5,0.146128035678238,0.948683298050514,723,0.877371345869774,2.65329983228432,528.5,0.664641975556125,2.02977831301844,538,86.968085106383,1.94432513832996,9.35243738853049,293,90.0497512437811,1.95927876360045,9.51576330326585,416
"Basil","3","2","22-Aug-16","46","3","6","4","1",35.2,14,49,15.14,1.26,9,0.99,"",13.88,8.01,3,NA,NA,NA,1.55870857053317,5.97494769851586,787.5,1.17609125905568,3.80788655293195,1176.5,1.69897000433602,7.03562363973514,1213.5,1.20790353038605,3.95474398665704,1120,0.354108439147401,1.32664991614216,1012,1,3.08220700148449,1165,0.298853076409707,1.22065556157337,1205,1.17260293120986,3.79209704517171,1127,0.954724790979063,2.91719042916296,1145,91.6776750330251,1.96697513028634,9.60092053050254,715,89,1.95424250943932,9.46044396421225,357
"Basil","3","2","22-Aug-16","46","3","7","2","1",38.6,14,59,16.15,2.29,9.63,1.15,"",13.86,8.48,3,NA,NA,NA,1.59769518592551,6.25299928034539,945,1.17609125905568,3.80788655293195,1176.5,1.77815125038364,7.71362431027076,1245.5,1.23426412437879,4.08044115262063,1149,0.517195897949974,1.67032930884901,1234.5,1.0265332645233,3.18276609256791,1191,0.332438459915605,1.28452325786651,1234.5,1.17201880942456,3.78945906429928,1125.5,0.976808337338066,2.99666481275434,1171,85.8204334365325,1.93862194965085,9.29087904541505,220,88.0581516095535,1.9496736771628,9.41053407674365,308
"Basil","3","2","22-Aug-16","46","3","7","3","1",25.9,10,35,7.66,1.24,4.9,0.62,"",6.42,4.28,3,NA,NA,NA,1.42975228000241,5.13809303146605,454,1.04139268515823,3.24037034920393,705,1.55630250076729,5.95818764390649,983.5,0.937517892017347,2.85657137141714,551,0.350248018334163,1.31909059582729,1003,0.770852011642144,2.32379000772445,697.5,0.209515014542631,1.05830052442584,1003.5,0.870403905279027,2.63058928759318,520.5,0.722633922533812,2.18632111090754,643.5,83.8120104438642,1.92845735815468,9.18215717812891,145,87.3469387755102,1.94619150578464,9.37266977843081,277
